category,scientific_name,conservation_status,common_names,park_name,observations
Vascular Plant,Stellaria pubera,Least Concern,"Star Chickweed, Giant Chickweed",Bryce,115
Vascular Plant,Stellaria pubera,Least Concern,"Star Chickweed, Giant Chickweed",Yosemite,152
Vascular Plant,Stellaria pubera,Least Concern,"Star Chickweed, Giant Chickweed",Yellowstone,233
Vascular Plant,Stellaria pubera,Least Concern,"Star Chickweed, Giant Chickweed",Great Smoky Mountains,77
Vascular Plant,Stellaria longifolia,Least Concern,"Longleaf Stitchwort, Longleaf Starwort, Long-Leaf Starwort, Longleaf Chickweed, Long-Leaved Stitchwort",Yosemite,129
Vascular Plant,Stellaria longifolia,Least Concern,"Longleaf Stitchwort, Longleaf Starwort, Long-Leaf Starwort, Longleaf Chickweed, Long-Leaved Stitchwort",Yellowstone,249
Vascular Plant,Stellaria longifolia,Least Concern,"Longleaf Stitchwort, Longleaf Starwort, Long-Leaf Starwort, Longleaf Chickweed, Long-Leaved Stitchwort",Bryce,72
Vascular Plant,Stellaria longifolia,Least Concern,"Longleaf Stitchwort, Longleaf Starwort, Long-Leaf Starwort, Longleaf Chickweed, Long-Leaved Stitchwort",Great Smoky Mountains,59
Vascular Plant,Stellaria graminea,Least Concern,"Little Starwort, Grasslike Starwort",Bryce,113
Vascular Plant,Stellaria graminea,Least Concern,"Little Starwort, Grasslike Starwort",Great Smoky Mountains,45
Vascular Plant,Stellaria graminea,Least Concern,"Little Starwort, Grasslike Starwort",Yosemite,152
Vascular Plant,Stellaria graminea,Least Concern,"Little Starwort, Grasslike Starwort",Yellowstone,270
Vascular Plant,Stellaria corei,Least Concern,"Core's Starwort, Tennessee Starwort",Bryce,117
Vascular Plant,Stellaria corei,Least Concern,"Core's Starwort, Tennessee Starwort",Great Smoky Mountains,111
Vascular Plant,Stellaria corei,Least Concern,"Core's Starwort, Tennessee Starwort",Yosemite,200
Vascular Plant,Stellaria corei,Least Concern,"Core's Starwort, Tennessee Starwort",Yellowstone,279
Vascular Plant,Stellaria alsine,Least Concern,"Chickweed, Trailing Stitchwort",Yosemite,139
Vascular Plant,Stellaria alsine,Least Concern,"Chickweed, Trailing Stitchwort",Great Smoky Mountains,81
Vascular Plant,Stellaria alsine,Least Concern,"Chickweed, Trailing Stitchwort",Bryce,90
Vascular Plant,Stellaria alsine,Least Concern,"Chickweed, Trailing Stitchwort",Yellowstone,231
Vascular Plant,Silene vulgaris,Least Concern,"Bladder Campion, Cowbell, Maidenstears, Maiden's-Tears, Maiden's Tears, Rattleweed, Bladder Silene",Bryce,76
Vascular Plant,Silene vulgaris,Least Concern,"Bladder Campion, Cowbell, Maidenstears, Maiden's-Tears, Maiden's Tears, Rattleweed, Bladder Silene",Yellowstone,227
Vascular Plant,Silene vulgaris,Least Concern,"Bladder Campion, Cowbell, Maidenstears, Maiden's-Tears, Maiden's Tears, Rattleweed, Bladder Silene",Great Smoky Mountains,33
Vascular Plant,Silene vulgaris,Least Concern,"Bladder Campion, Cowbell, Maidenstears, Maiden's-Tears, Maiden's Tears, Rattleweed, Bladder Silene",Yosemite,168
Vascular Plant,Silene virginica,Least Concern,Fire Pink,Bryce,89
Vascular Plant,Silene virginica,Least Concern,Fire Pink,Great Smoky Mountains,66
Vascular Plant,Silene virginica,Least Concern,Fire Pink,Yellowstone,243
Vascular Plant,Silene virginica,Least Concern,Fire Pink,Yosemite,159
Vascular Plant,Silene stellata,Least Concern,"Starry Catchfly, Starry Campion",Bryce,98
Vascular Plant,Silene stellata,Least Concern,"Starry Catchfly, Starry Campion",Great Smoky Mountains,64
Vascular Plant,Silene stellata,Least Concern,"Starry Catchfly, Starry Campion",Yellowstone,261
Vascular Plant,Silene stellata,Least Concern,"Starry Catchfly, Starry Campion",Yosemite,135
Vascular Plant,Silene rotundifolia,Least Concern,"Round-Leaved Campion, Roundleaf Catchfly",Yellowstone,244
Vascular Plant,Silene rotundifolia,Least Concern,"Round-Leaved Campion, Roundleaf Catchfly",Great Smoky Mountains,77
Vascular Plant,Silene rotundifolia,Least Concern,"Round-Leaved Campion, Roundleaf Catchfly",Bryce,110
Vascular Plant,Silene rotundifolia,Least Concern,"Round-Leaved Campion, Roundleaf Catchfly",Yosemite,133
Vascular Plant,Stellaria media,Least Concern,"Common Starwort, Chickweed, Common Chickweed, Nodding Chickweed",Yosemite,129
Vascular Plant,Stellaria media,Least Concern,"Common Starwort, Chickweed, Common Chickweed, Nodding Chickweed",Great Smoky Mountains,44
Vascular Plant,Stellaria media,Least Concern,"Common Starwort, Chickweed, Common Chickweed, Nodding Chickweed",Yellowstone,228
Vascular Plant,Stellaria media,Least Concern,"Common Starwort, Chickweed, Common Chickweed, Nodding Chickweed",Bryce,88
Vascular Plant,Silene noctiflora,Least Concern,Nightflowering Silene,Bryce,112
Vascular Plant,Silene noctiflora,Least Concern,Nightflowering Silene,Yosemite,135
Vascular Plant,Silene noctiflora,Least Concern,Nightflowering Silene,Yellowstone,265
Vascular Plant,Silene noctiflora,Least Concern,Nightflowering Silene,Great Smoky Mountains,79
Vascular Plant,Polygonum amphibium var. emersum,Least Concern,"Tanweed, Devil's Shoestring, Knotweed, Longroot Smartweed, Colored Smartweed, Swamp Smartweed",Bryce,75
Vascular Plant,Polygonum amphibium var. emersum,Least Concern,"Tanweed, Devil's Shoestring, Knotweed, Longroot Smartweed, Colored Smartweed, Swamp Smartweed",Yellowstone,200
Vascular Plant,Polygonum amphibium var. emersum,Least Concern,"Tanweed, Devil's Shoestring, Knotweed, Longroot Smartweed, Colored Smartweed, Swamp Smartweed",Great Smoky Mountains,58
Vascular Plant,Polygonum amphibium var. emersum,Least Concern,"Tanweed, Devil's Shoestring, Knotweed, Longroot Smartweed, Colored Smartweed, Swamp Smartweed",Yosemite,162
Vascular Plant,Polygonum caespitosum,Least Concern,"Oriental Ladysthumb, Bristled Knotweed, Oriental Lady's Thumb, Bunchy Knotweed",Yosemite,141
Vascular Plant,Polygonum caespitosum,Least Concern,"Oriental Ladysthumb, Bristled Knotweed, Oriental Lady's Thumb, Bunchy Knotweed",Yellowstone,261
Vascular Plant,Polygonum caespitosum,Least Concern,"Oriental Ladysthumb, Bristled Knotweed, Oriental Lady's Thumb, Bunchy Knotweed",Great Smoky Mountains,58
Vascular Plant,Polygonum caespitosum,Least Concern,"Oriental Ladysthumb, Bristled Knotweed, Oriental Lady's Thumb, Bunchy Knotweed",Bryce,107
Vascular Plant,Polygonum virginianum,Least Concern,Virginia Knotweed,Great Smoky Mountains,77
Vascular Plant,Polygonum virginianum,Least Concern,Virginia Knotweed,Yosemite,156
Vascular Plant,Polygonum virginianum,Least Concern,Virginia Knotweed,Yellowstone,274
Vascular Plant,Polygonum virginianum,Least Concern,Virginia Knotweed,Bryce,40
Vascular Plant,Polygonum setaceum,Least Concern,"Smartweed, Swamp Smartweed",Yosemite,171
Vascular Plant,Polygonum setaceum,Least Concern,"Smartweed, Swamp Smartweed",Yellowstone,261
Vascular Plant,Polygonum setaceum,Least Concern,"Smartweed, Swamp Smartweed",Bryce,131
Vascular Plant,Polygonum setaceum,Least Concern,"Smartweed, Swamp Smartweed",Great Smoky Mountains,61
Vascular Plant,Polygonum scandens var. cristatum,Least Concern,Climbing False Buckwheat,Bryce,141
Vascular Plant,Polygonum scandens var. cristatum,Least Concern,Climbing False Buckwheat,Great Smoky Mountains,64
Vascular Plant,Polygonum scandens var. cristatum,Least Concern,Climbing False Buckwheat,Yellowstone,226
Vascular Plant,Polygonum scandens var. cristatum,Least Concern,Climbing False Buckwheat,Yosemite,157
Vascular Plant,Polygonum sagittatum,Least Concern,"Tearthumb, Arrow-Leaved Tearthumb",Great Smoky Mountains,46
Vascular Plant,Polygonum sagittatum,Least Concern,"Tearthumb, Arrow-Leaved Tearthumb",Bryce,114
Vascular Plant,Polygonum sagittatum,Least Concern,"Tearthumb, Arrow-Leaved Tearthumb",Yosemite,138
Vascular Plant,Polygonum sagittatum,Least Concern,"Tearthumb, Arrow-Leaved Tearthumb",Yellowstone,226
Vascular Plant,Polygonum punctatum,Least Concern,"Dotted Smartweed, Punctate Smartweed",Bryce,81
Vascular Plant,Polygonum punctatum,Least Concern,"Dotted Smartweed, Punctate Smartweed",Yosemite,175
Vascular Plant,Polygonum punctatum,Least Concern,"Dotted Smartweed, Punctate Smartweed",Great Smoky Mountains,43
Vascular Plant,Polygonum punctatum,Least Concern,"Dotted Smartweed, Punctate Smartweed",Yellowstone,232
Vascular Plant,Polygonum persicaria,Least Concern,"Spotted Ladysthumb, Ladysthumb, Spotted Knotweed, Lady's-Thumb, Ladys Thumb, Ladysthumb Smartweed, Spotted Smartweed, Lady's Thumb",Yosemite,137
Vascular Plant,Polygonum persicaria,Least Concern,"Spotted Ladysthumb, Ladysthumb, Spotted Knotweed, Lady's-Thumb, Ladys Thumb, Ladysthumb Smartweed, Spotted Smartweed, Lady's Thumb",Great Smoky Mountains,45
Vascular Plant,Polygonum persicaria,Least Concern,"Spotted Ladysthumb, Ladysthumb, Spotted Knotweed, Lady's-Thumb, Ladys Thumb, Ladysthumb Smartweed, Spotted Smartweed, Lady's Thumb",Bryce,70
Vascular Plant,Polygonum persicaria,Least Concern,"Spotted Ladysthumb, Ladysthumb, Spotted Knotweed, Lady's-Thumb, Ladys Thumb, Ladysthumb Smartweed, Spotted Smartweed, Lady's Thumb",Yellowstone,271
Vascular Plant,Polygonum pensylvanicum,Least Concern,Pennsylvania Smartweed,Yosemite,137
Vascular Plant,Polygonum pensylvanicum,Least Concern,Pennsylvania Smartweed,Great Smoky Mountains,57
Vascular Plant,Polygonum pensylvanicum,Least Concern,Pennsylvania Smartweed,Yellowstone,259
Vascular Plant,Polygonum pensylvanicum,Least Concern,Pennsylvania Smartweed,Bryce,98
Vascular Plant,Polygonum orientale,Least Concern,"Kiss-Me-Over-The-Garden-Gate, Prince's Feather",Bryce,134
Vascular Plant,Polygonum orientale,Least Concern,"Kiss-Me-Over-The-Garden-Gate, Prince's Feather",Yosemite,180
Vascular Plant,Polygonum orientale,Least Concern,"Kiss-Me-Over-The-Garden-Gate, Prince's Feather",Great Smoky Mountains,59
Vascular Plant,Polygonum orientale,Least Concern,"Kiss-Me-Over-The-Garden-Gate, Prince's Feather",Yellowstone,278
Vascular Plant,Polygonum aviculare,Least Concern,"Bird Knotweed, Yard Knotweed, Prostrate Knotweed",Yosemite,109
Vascular Plant,Polygonum aviculare,Least Concern,"Bird Knotweed, Yard Knotweed, Prostrate Knotweed",Yellowstone,231
Vascular Plant,Polygonum aviculare,Least Concern,"Bird Knotweed, Yard Knotweed, Prostrate Knotweed",Bryce,84
Vascular Plant,Polygonum aviculare,Least Concern,"Bird Knotweed, Yard Knotweed, Prostrate Knotweed",Great Smoky Mountains,88
Vascular Plant,Polygonum lapathifolium,Least Concern,"Nodding Smartweed, Smartweed, Pale Smartweed, Dock-Leaf Smartweed, Curltop Ladysthumb, Curlytop Smartweed, Curlytop Knotweed",Yellowstone,259
Vascular Plant,Polygonum lapathifolium,Least Concern,"Nodding Smartweed, Smartweed, Pale Smartweed, Dock-Leaf Smartweed, Curltop Ladysthumb, Curlytop Smartweed, Curlytop Knotweed",Bryce,98
Vascular Plant,Polygonum lapathifolium,Least Concern,"Nodding Smartweed, Smartweed, Pale Smartweed, Dock-Leaf Smartweed, Curltop Ladysthumb, Curlytop Smartweed, Curlytop Knotweed",Yosemite,110
Vascular Plant,Polygonum lapathifolium,Least Concern,"Nodding Smartweed, Smartweed, Pale Smartweed, Dock-Leaf Smartweed, Curltop Ladysthumb, Curlytop Smartweed, Curlytop Knotweed",Great Smoky Mountains,58
Vascular Plant,Polygonum hydropiper,Least Concern,"Marshpepper Knotweed, Mild Water-Pepper, Annual Smartweed",Yellowstone,228
Vascular Plant,Polygonum hydropiper,Least Concern,"Marshpepper Knotweed, Mild Water-Pepper, Annual Smartweed",Yosemite,161
Vascular Plant,Polygonum hydropiper,Least Concern,"Marshpepper Knotweed, Mild Water-Pepper, Annual Smartweed",Great Smoky Mountains,35
Vascular Plant,Polygonum hydropiper,Least Concern,"Marshpepper Knotweed, Mild Water-Pepper, Annual Smartweed",Bryce,95
Vascular Plant,Polygonum erectum,Least Concern,"Erect Knotweed, Knotweed",Great Smoky Mountains,79
Vascular Plant,Polygonum erectum,Least Concern,"Erect Knotweed, Knotweed",Yellowstone,207
Vascular Plant,Polygonum erectum,Least Concern,"Erect Knotweed, Knotweed",Yosemite,114
Vascular Plant,Polygonum erectum,Least Concern,"Erect Knotweed, Knotweed",Bryce,100
Vascular Plant,Polygonum cuspidatum,Least Concern,Japanese Knotweed,Great Smoky Mountains,84
Vascular Plant,Polygonum cuspidatum,Least Concern,Japanese Knotweed,Bryce,91
Vascular Plant,Polygonum cuspidatum,Least Concern,Japanese Knotweed,Yellowstone,224
Vascular Plant,Polygonum cuspidatum,Least Concern,Japanese Knotweed,Yosemite,111
Vascular Plant,Polygonum convolvulus,Least Concern,"Black Bindweed, Climbing Buckwheat, Wild Buckwheat, Black-Bindweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Climbing Knotweed",Yellowstone,249
Vascular Plant,Polygonum convolvulus,Least Concern,"Black Bindweed, Climbing Buckwheat, Wild Buckwheat, Black-Bindweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Climbing Knotweed",Great Smoky Mountains,41
Vascular Plant,Polygonum convolvulus,Least Concern,"Black Bindweed, Climbing Buckwheat, Wild Buckwheat, Black-Bindweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Climbing Knotweed",Yosemite,122
Vascular Plant,Polygonum convolvulus,Least Concern,"Black Bindweed, Climbing Buckwheat, Wild Buckwheat, Black-Bindweed, Cornbind, Dullseed Cornbind, Pink Smartweed, Climbing Knotweed",Bryce,100
Vascular Plant,Polygonum coccineum,Least Concern,Longroot Smartweed,Yosemite,126
Vascular Plant,Polygonum coccineum,Least Concern,Longroot Smartweed,Yellowstone,229
Vascular Plant,Polygonum coccineum,Least Concern,Longroot Smartweed,Great Smoky Mountains,64
Vascular Plant,Polygonum coccineum,Least Concern,Longroot Smartweed,Bryce,80
Vascular Plant,Polygonum cilinode,Least Concern,"Fringed Climbing Buckwheat, Fringed Black Bindweed",Yosemite,148
Vascular Plant,Polygonum cilinode,Least Concern,"Fringed Climbing Buckwheat, Fringed Black Bindweed",Yellowstone,242
Vascular Plant,Polygonum cilinode,Least Concern,"Fringed Climbing Buckwheat, Fringed Black Bindweed",Bryce,116
Vascular Plant,Polygonum cilinode,Least Concern,"Fringed Climbing Buckwheat, Fringed Black Bindweed",Great Smoky Mountains,83
Vascular Plant,Polygonum cespitosum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Yellowstone,235
Vascular Plant,Polygonum cespitosum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Great Smoky Mountains,59
Vascular Plant,Polygonum cespitosum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Yosemite,130
Vascular Plant,Polygonum cespitosum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Bryce,64
Vascular Plant,Polygonum caespitosum var. longisetum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Yellowstone,234
Vascular Plant,Polygonum caespitosum var. longisetum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Yosemite,179
Vascular Plant,Polygonum caespitosum var. longisetum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Great Smoky Mountains,62
Vascular Plant,Polygonum caespitosum var. longisetum,Least Concern,"Oriental Ladysthumb, Oriental Lady's Thumb",Bryce,105
Vascular Plant,Polygonum hydropiperoides,Least Concern,"A Smartweed, Swamp Smartweed",Great Smoky Mountains,38
Vascular Plant,Polygonum hydropiperoides,Least Concern,"A Smartweed, Swamp Smartweed",Yellowstone,222
Vascular Plant,Polygonum hydropiperoides,Least Concern,"A Smartweed, Swamp Smartweed",Yosemite,117
Vascular Plant,Polygonum hydropiperoides,Least Concern,"A Smartweed, Swamp Smartweed",Bryce,77
Vascular Plant,Silene latifolia ssp. alba,Least Concern,"Bladder Campion, White Campion, Evening Lychnis, Bladder-Campion, White Cockle",Yosemite,155
Vascular Plant,Silene latifolia ssp. alba,Least Concern,"Bladder Campion, White Campion, Evening Lychnis, Bladder-Campion, White Cockle",Yellowstone,258
Vascular Plant,Silene latifolia ssp. alba,Least Concern,"Bladder Campion, White Campion, Evening Lychnis, Bladder-Campion, White Cockle",Great Smoky Mountains,48
Vascular Plant,Silene latifolia ssp. alba,Least Concern,"Bladder Campion, White Campion, Evening Lychnis, Bladder-Campion, White Cockle",Bryce,75
Vascular Plant,Silene dichotoma,Least Concern,Dichotoma Silene,Bryce,139
Vascular Plant,Silene dichotoma,Least Concern,Dichotoma Silene,Yosemite,126
Vascular Plant,Silene dichotoma,Least Concern,Dichotoma Silene,Yellowstone,274
Vascular Plant,Silene dichotoma,Least Concern,Dichotoma Silene,Great Smoky Mountains,84
Vascular Plant,Silene armeria,Least Concern,Sweet William Silene,Bryce,122
Vascular Plant,Silene armeria,Least Concern,Sweet William Silene,Yellowstone,223
Vascular Plant,Silene armeria,Least Concern,Sweet William Silene,Yosemite,170
Vascular Plant,Silene armeria,Least Concern,Sweet William Silene,Great Smoky Mountains,92
Vascular Plant,Amaranthus hybridus,Least Concern,"Amaranthus, Smooth Amaranth",Bryce,128
Vascular Plant,Amaranthus hybridus,Least Concern,"Amaranthus, Smooth Amaranth",Yellowstone,221
Vascular Plant,Amaranthus hybridus,Least Concern,"Amaranthus, Smooth Amaranth",Yosemite,163
Vascular Plant,Amaranthus hybridus,Least Concern,"Amaranthus, Smooth Amaranth",Great Smoky Mountains,65
Vascular Plant,Amaranthus albus,Least Concern,"White Pigweed, Pigweed, Pigweed Amaranth, Tumble Pigweed, Prostrate Pigweed, White Amaranthus, Tumbleweed",Yellowstone,212
Vascular Plant,Amaranthus albus,Least Concern,"White Pigweed, Pigweed, Pigweed Amaranth, Tumble Pigweed, Prostrate Pigweed, White Amaranthus, Tumbleweed",Yosemite,131
Vascular Plant,Amaranthus albus,Least Concern,"White Pigweed, Pigweed, Pigweed Amaranth, Tumble Pigweed, Prostrate Pigweed, White Amaranthus, Tumbleweed",Great Smoky Mountains,55
Vascular Plant,Amaranthus albus,Least Concern,"White Pigweed, Pigweed, Pigweed Amaranth, Tumble Pigweed, Prostrate Pigweed, White Amaranthus, Tumbleweed",Bryce,120
Vascular Plant,Pachysandra terminalis,Least Concern,Pachysandra,Bryce,146
Vascular Plant,Pachysandra terminalis,Least Concern,Pachysandra,Yosemite,127
Vascular Plant,Pachysandra terminalis,Least Concern,Pachysandra,Great Smoky Mountains,52
Vascular Plant,Pachysandra terminalis,Least Concern,Pachysandra,Yellowstone,243
Vascular Plant,Pachysandra procumbens,Least Concern,American Pachysandra,Yellowstone,213
Vascular Plant,Pachysandra procumbens,Least Concern,American Pachysandra,Bryce,98
Vascular Plant,Pachysandra procumbens,Least Concern,American Pachysandra,Yosemite,118
Vascular Plant,Pachysandra procumbens,Least Concern,American Pachysandra,Great Smoky Mountains,68
Vascular Plant,Buxus sempervirens,Least Concern,"Common Boxwood, Boxwood",Yosemite,148
Vascular Plant,Buxus sempervirens,Least Concern,"Common Boxwood, Boxwood",Bryce,125
Vascular Plant,Buxus sempervirens,Least Concern,"Common Boxwood, Boxwood",Great Smoky Mountains,65
Vascular Plant,Buxus sempervirens,Least Concern,"Common Boxwood, Boxwood",Yellowstone,265
Vascular Plant,Cleome hassleriana,Least Concern,Spider Flower,Great Smoky Mountains,71
Vascular Plant,Cleome hassleriana,Least Concern,Spider Flower,Bryce,120
Vascular Plant,Cleome hassleriana,Least Concern,Spider Flower,Yosemite,122
Vascular Plant,Cleome hassleriana,Least Concern,Spider Flower,Yellowstone,239
Vascular Plant,Thlaspi perfoliatum,Least Concern,"Perfoliate Penny-Cress, Pennycress",Great Smoky Mountains,75
